Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),predicted label
22.68885742,5.12632296,-11.86125471,0.168866711,12.92273447,1.0
22.69883142,9.678200251,-20.97400465,4.801225955,23.59296933,1.0
22.70880542,11.55795963,-25.7597846,10.12091049,29.99309525,1.0
22.71877942,10.86718127,-24.96976027,9.558118907,28.86073793,1.0
22.72875342,12.35642967,-26.28298176,9.064221557,30.42427644,1.0
22.73872742,14.89849732,-26.43221907,12.54775875,32.8340323,1.0
22.74870142,16.41808576,-25.40588304,14.20143554,33.41695983,1.0
22.75867542,17.10733449,-24.05392492,12.6566994,32.11610557,1.0
22.76864942,17.38135139,-20.86214273,9.86262728,28.88964853,1.0
22.77862342,16.79156613,-16.782524,7.060947348,24.7682616,1.0
22.78859742,15.33502238,-12.49528935,4.367691752,20.25763803,0.0
22.79857142,13.31220853,-8.26144738,1.826179442,15.7734378,0.0
22.80854542,10.80360332,-4.398977864,-0.5780664837,11.67917,0.0
22.81851842,7.994338383,-0.7702279902,-2.696784976,8.4720332,0.0
22.82849242,4.964943316,2.204165243,-4.213535759,6.874801098,0.0
22.83846642,2.382336336,4.306326393,-4.775819803,6.857727628,0.0
22.84844042,0.5825616038,5.672782685,-4.599753124,7.326497813,0.0
22.85841442,-0.6792605174,7.11983992,-4.247930251,8.318559175,0.0
22.86838842,-1.602699591,8.657197461,-4.279691741,9.789355201,0.0
22.87836242,-2.311270446,9.734306039,-5.367452778,11.35377622,0.0
22.88833642,-2.587000578,10.5980503,-6.368162806,12.63189375,1.0
22.89831042,-2.988118402,10.9726054,-6.984454658,13.34576815,1.0
22.90828442,-3.610084977,10.58396085,-7.411221879,13.41563083,1.0
22.91825842,-4.288340943,9.934440444,-7.719784126,13.29202926,0.0
22.92823242,-4.998129773,9.462698779,-7.936445686,13.32333065,0.0
22.93820642,-5.821150519,9.167140739,-8.048406417,13.51662342,0.0
22.94818042,-6.369936851,8.888259543,-7.904495915,13.49289846,0.0
22.95815442,-6.553412538,8.435437714,-7.255124609,12.91280986,0.0
22.96812842,-6.522497724,8.123184704,-6.155510098,12.10038887,0.0
22.97810142,-6.246067681,8.012382891,-4.958920099,11.30497809,0.0
22.98807542,-5.860737339,7.887587521,-4.062301619,10.63318266,0.0
22.99804942,-5.53509362,7.672305905,-3.417030674,10.05870955,0.0
23.00802342,-5.222096844,7.49639593,-2.849015189,9.569907781,0.0
23.01799742,-4.976625468,7.211253535,-2.36639858,9.075727014,0.0
23.02797142,-4.90720557,6.961447619,-2.202404939,8.797329536,0.0
23.03794542,-4.963974432,6.890779924,-2.2153229,8.776761685,0.0
23.04791942,-5.247532232,6.925653303,-2.363482281,9.004849621,0.0
23.05789342,-5.69076755,6.920566226,-2.653633986,9.344562351,0.0
23.06786742,-6.111479394,6.739998359,-2.90882665,9.551912413,0.0
23.07784142,-6.430208196,6.545109492,-2.901572009,9.623157269,0.0
23.08781542,-6.613368718,6.483506736,-2.700732723,9.647096073,0.0
23.09778942,-6.691992719,6.437466345,-2.517162604,9.620802828,0.0
23.10776342,-6.610091938,6.408936026,-2.330083424,9.497213548,0.0
23.11773742,-6.346905838,6.239388406,-2.135948117,9.1528933,0.0
23.12771042,-6.038183962,5.901581894,-2.040048225,8.686203496,0.0
23.13768442,-5.402534902,4.993816867,-2.044746755,7.635874512,0.0
23.14765842,-4.033185993,2.989243407,-2.205781413,5.483396488,0.0
23.15763242,-1.732199045,-0.5151192337,-2.422978285,3.022695011,0.0
23.16760642,2.091142073,-5.986137895,-2.359344061,6.765591361,0.0
23.17758042,6.728029109,-13.02775786,-1.106115592,14.70416071,0.0
23.18755442,10.84821758,-19.84214274,3.292496967,22.85246134,0.0
23.19752842,11.66019586,-23.09537215,8.976587582,27.38495037,0.0
23.20750242,9.392426357,-23.43492464,8.628400508,26.6807545,0.0
23.21747642,9.397790592,-24.53093843,6.799418349,27.13517087,1.0
23.22745042,11.55455772,-24.48436653,9.351185945,28.643266,1.0
23.23742442,13.6814064,-24.11925703,11.73975658,30.11214581,1.0
23.24739842,15.5597683,-23.90051971,11.1767352,30.63104049,1.0
23.25737242,16.87999475,-22.08315129,9.009028519,29.21921266,1.0
23.26734542,17.13970935,-19.56218273,6.487829583,26.80560693,1.0
23.27731942,16.01637503,-16.34941957,4.534053808,23.33206877,1.0
23.28729342,13.44776336,-12.12028168,2.245448924,18.24241235,1.0
23.29726742,10.58589277,-7.652664523,-0.2316638336,13.06438166,1.0
23.30724142,8.223719391,-3.639512259,-2.341169014,9.292829626,0.0
23.31721542,6.238898994,-0.1300438303,-3.588271354,7.198365326,0.0
23.32718942,4.522921879,2.735131016,-4.074642752,6.673865264,0.0
23.33716342,2.991603928,5.082347805,-4.206003376,7.24364671,0.0
23.34713742,1.181936876,7.380930963,-4.212118979,8.580038633,0.0
23.35711142,-0.8150568384,9.449340815,-4.407154903,10.45836382,0.0
23.36708542,-2.652598152,11.0128588,-4.438112109,12.16618983,0.0
23.37705942,-4.141442513,11.85780017,-4.033869825,13.19208387,0.0
23.38703342,-4.925775742,11.45313776,-3.894336841,13.06152712,0.0
23.39700742,-4.924742539,10.55986799,-4.473691247,12.48109828,0.0
23.40698042,-5.04570155,10.25178053,-5.715125881,12.77578851,1.0
23.41695442,-5.676230788,9.99307983,-6.926589442,13.41860208,1.0
23.42692842,-6.695758325,9.72110595,-7.127184023,13.78875747,1.0
23.43690242,-7.986727647,9.411292398,-6.974770499,14.17771726,1.0
23.44687642,-9.039878429,9.161463093,-6.238827074,14.30296372,0.0
23.45685042,-9.377384394,9.147115195,-4.95758401,14.00652325,0.0
23.46682442,-8.613758495,8.953225032,-3.693948668,12.9615713,0.0
23.47679842,-7.199972502,8.440875624,-2.932445893,11.4755054,0.0
23.48677242,-5.836743289,8.07217301,-2.354120012,10.23569394,0.0
23.49674642,-4.759058175,7.948250045,-1.848656432,9.446737219,0.0
23.50672042,-3.972517038,7.903497795,-1.445040969,8.962941058,0.0
23.51669442,-3.584991651,7.927807594,-1.182398368,8.780681311,0.0
23.52666742,-3.463336821,7.931594836,-1.133076957,8.728617414,0.0
23.53664142,-3.712287875,7.861643425,-1.078532376,8.760693505,0.0
23.54661542,-4.08219677,7.775515108,-0.8546878043,8.823460597,0.0
23.55658942,-4.431381379,7.630995911,-0.7260756648,8.854175591,0.0
23.56656342,-4.637882232,7.400667654,-0.8262842233,8.772831866,0.0
23.57653742,-4.482987735,6.902773148,-0.9507397234,8.285491065,0.0
23.58651217,-4.206422621,6.553723025,-1.053386425,7.858428578,0.0
23.59648617,-4.181746786,6.57640379,-1.365284948,7.912022244,0.0
23.60646017,-4.427497659,6.463042651,-1.711916662,8.0189971,0.0
23.61643417,-4.649911709,6.03911133,-1.779221038,7.826759997,0.0
23.62640817,-4.69666663,5.331277224,-1.754761258,7.318495839,0.0
23.63638217,-4.577633691,4.150678191,-1.792802074,6.434049963,0.0
23.64635517,-3.705235548,1.856956993,-1.795024893,4.516544487,0.0
23.65632917,-1.31607902,-2.351685231,-2.074429707,3.400844898,0.0
23.66630317,2.978719588,-8.846051416,-1.943813434,9.534348783,0.0
23.67627717,8.189254147,-16.46505761,0.1696287493,18.3899641,1.0
23.68625117,12.77926289,-23.14062258,5.331223429,26.96701534,1.0
23.69622517,13.24287107,-25.29471577,9.825235505,30.1948925,1.0
23.70619917,12.82627684,-25.63583064,7.957376963,29.74943761,1.0
23.71617317,15.41187584,-26.58669549,7.270216273,31.57901738,1.0
23.72614717,17.73575814,-25.43853389,10.24932002,32.66075144,1.0
23.73612117,18.61248732,-24.03461741,10.78487235,32.25524748,1.0
23.74609517,18.26723496,-21.70429615,8.761798886,29.6906966,1.0
23.75606917,17.24528668,-18.44582881,6.690623885,26.12303507,1.0
23.76604317,15.26371675,-14.90671149,5.364882342,21.9993877,1.0
23.77601617,12.512831,-11.28547821,3.978498155,17.31361908,1.0
23.78599017,9.397643242,-8.128916729,2.595759122,12.69381547,1.0
23.79596417,6.085749307,-5.009878584,1.821779412,8.090371331,0.0
23.80593817,3.428303813,-1.997925176,1.015063773,4.095769343,0.0
23.81591217,1.424028561,1.079732224,-0.8741411984,1.989422493,0.0
23.82588617,-0.361822781,3.957875025,-3.348890439,5.197187471,1.0
23.83586017,-1.790997477,6.298458148,-5.376979061,8.47290687,1.0
23.84583417,-2.800217543,7.79948343,-6.847839142,10.75016563,1.0
23.85580817,-3.581075186,8.954189823,-8.073719598,12.57722398,1.0
23.86578217,-4.289609204,10.2095613,-8.696307732,14.08054179,1.0
23.87575617,-5.14623156,11.05199772,-8.912798553,15.10193136,1.0
23.88573017,-5.840391367,10.97218089,-9.122721781,15.41826765,1.0
23.89570317,-6.076968543,10.33012153,-9.186027246,15.10046536,1.0
23.90567717,-6.165720506,9.47082407,-8.66575603,14.24106546,1.0
23.91565117,-6.171574738,8.607051739,-7.611404815,13.04236013,1.0
23.92562517,-6.142497704,7.884716538,-6.545038156,11.94724058,1.0
23.93559917,-6.079159495,7.516699802,-5.630903757,11.18767327,1.0
23.94557317,-5.901618732,7.663526895,-4.87963244,10.83372332,1.0
23.95554717,-5.73821829,7.846022004,-4.28750713,10.62402597,1.0
23.96552117,-5.65686364,7.857591305,-3.734718086,10.37737763,1.0
23.97549517,-5.602366421,7.788652048,-3.120016969,10.08881143,1.0
23.98546917,-5.358098402,7.581817319,-2.51298126,9.61812077,1.0
23.99544317,-5.082432005,7.329733912,-2.116001218,9.166982898,1.0
24.00541617,-4.746577878,7.168309829,-1.796994381,8.783157528,1.0
24.01539017,-4.489795648,7.083658519,-1.40928086,8.504266901,1.0
24.02536417,-4.356922351,7.129289605,-0.8062469848,8.394020303,1.0
24.03533817,-4.284796361,7.200681769,-0.3270717551,8.385479934,1.0
24.04531217,-4.289723809,7.323456341,-0.07642267004,8.487672447,1.0
24.05528617,-4.35005655,7.555344635,0.06001275167,8.718361432,1.0
24.06526017,-4.369429545,7.847585549,0.08927280352,8.982454182,1.0
24.07523417,-4.373958213,8.172556838,-0.1173789074,9.270165777,1.0
24.08520817,-4.333075066,8.385083832,-0.6144746836,9.458475011,1.0
24.09518217,-4.349054337,8.395467317,-1.097600731,9.518554116,1.0
24.10515617,-4.322576975,8.165122104,-1.508349065,9.361036672,1.0
24.11512917,-3.976674993,7.467181486,-1.940320454,8.679722738,1.0
24.12510317,-3.554836391,6.227216257,-2.44715813,7.576520771,1.0
24.13507717,-2.568363748,3.999534098,-2.771321188,5.502089282,1.0
24.14505117,-0.3825529146,0.1889703155,-2.998690753,3.028894641,1.0
24.15502517,3.075678703,-5.651735047,-2.646322335,6.957365193,1.0
24.16499917,7.656299736,-13.9624306,-0.06876501024,15.92397948,1.0
24.17497317,11.72930995,-21.09495313,5.732416683,24.80794954,1.0
24.18494717,12.02550182,-22.34167073,8.999109887,26.92112412,1.0
24.19492117,12.53205781,-23.58379942,7.086787949,27.63097233,1.0
24.20489517,15.77549079,-25.99938712,8.797942865,31.65814333,1.0
24.21486917,18.10591262,-24.98444146,13.17571229,33.55064502,1.0
24.22484217,19.01355603,-23.16384304,14.06997727,33.10654312,1.0
24.23481617,18.83698298,-21.00033115,12.13900447,30.71158195,1.0
24.24479017,17.83089702,-17.40487357,9.755233809,26.75883217,1.0
24.25476417,15.97195139,-13.29982412,7.727583143,22.17440178,1.0
24.26473817,13.73229823,-9.798047122,5.499543133,17.74324425,1.0
24.27471217,11.35558048,-6.742679307,3.114943925,13.56892803,1.0
24.28468617,8.683132201,-3.721440521,0.8151199883,9.482105513,1.0
24.29466017,5.973393304,-0.7201617908,-1.489789126,6.198349152,0.0
24.30463417,3.575306908,1.935635957,-3.657296566,5.468576068,1.0
24.31460817,1.618504615,4.274334522,-5.190514863,6.915991421,1.0
24.32458117,0.05837041497,5.747680255,-6.45652476,8.644417122,1.0
24.33455517,-1.557311164,7.150602121,-7.752242605,10.66084397,1.0
24.34452917,-3.049988376,8.832614515,-8.594315919,12.69565967,1.0
24.35450317,-4.203954511,10.26008007,-8.698728479,14.09291857,1.0
24.36447717,-5.056359855,10.79042136,-8.286738342,14.51447555,1.0
24.37445117,-5.513516225,10.38120748,-7.842675058,14.13067167,1.0
24.38442517,-5.842418597,9.793565231,-7.768978506,13.79872465,1.0
24.39439917,-5.965149899,9.647089555,-8.425136089,14.12912836,1.0
24.40437317,-6.234691923,9.658520862,-9.226722697,14.74078764,1.0
24.41434617,-6.487401567,9.46419859,-9.185371188,14.69790726,1.0
24.42432017,-6.464279337,9.052469239,-8.305174028,13.88200354,1.0
24.43429417,-6.464150113,8.566151635,-7.18269398,12.91337614,1.0
24.44426817,-6.370615713,8.242417617,-5.963536652,12.00358122,1.0
24.45424217,-6.180195873,8.032327158,-4.850177383,11.23553832,1.0
24.46421617,-5.89832558,7.901702115,-3.91883112,10.6105786,1.0
24.47419017,-5.58678593,7.712977383,-2.918799368,9.961003307,1.0
24.48416417,-5.409984255,7.483288811,-2.120897384,9.474478708,1.0
24.49413817,-5.339245225,7.171870784,-1.501267356,9.066260187,1.0
24.50411217,-5.274823526,6.741069569,-0.9877145916,8.616342744,1.0
24.51408517,-5.082197531,6.418960492,-0.523795917,8.204032405,1.0
24.52405917,-4.854698158,6.52396596,-0.3239201058,8.138498036,1.0
24.53403317,-4.705584803,6.948239343,-0.4267726292,8.402540877,1.0
24.54400717,-4.708593196,7.508540597,-0.6070702082,8.883555933,1.0
24.55398117,-4.981167585,8.075281389,-0.7013445738,9.513889018,1.0
24.56395517,-5.391248022,8.414469599,-0.7125902313,10.01881424,1.0
24.57392917,-5.715030572,8.51334543,-0.7503097424,10.28112784,1.0
24.58390654,-5.523033738,8.069314306,-0.9035945007,9.820092568,0.0
24.59388054,-4.66582783,6.743533586,-1.035497746,8.265437081,0.0
24.60385354,-3.180131609,4.445308278,-1.146439599,5.584650973,0.0
24.61382754,-0.6567364579,0.7881345034,-1.347251257,1.693382627,0.0
24.62380154,2.537333744,-4.620869173,-1.026994432,5.370773874,0.0
24.63377554,6.391420691,-12.258076,0.9539286487,13.85715214,0.0
24.64374954,9.176413838,-20.77942802,6.255461233,23.56102704,1.0
24.65372354,9.220028805,-24.41923322,8.809500471,27.54841522,1.0
24.66369754,7.462643462,-22.58707837,6.107743024,24.55955377,1.0
24.67367154,8.026592794,-23.28165274,6.536380184,25.47912503,1.0
24.68364554,10.47688898,-24.19634438,10.21196567,28.27565255,1.0
24.69361954,11.45536438,-23.07690898,11.85711137,28.36124453,1.0
24.70359254,12.67703952,-22.82415022,11.58240918,28.56223672,1.0
24.71356654,14.86609907,-22.10162849,11.73613832,29.10704084,1.0
24.72354054,15.94291529,-19.81907197,11.71194489,28.00253229,1.0
24.73351454,15.63643699,-16.43087947,10.31485795,24.9172281,1.0
24.74348854,14.08005085,-12.00750643,7.823448828,20.0906544,1.0
24.75346254,11.78577417,-7.20861878,5.006092511,14.69454388,0.0
24.76343654,9.556556531,-2.881661071,2.214844013,10.22434728,0.0
24.77341054,7.433319091,0.3643031698,-0.6892361596,7.474088305,0.0
24.78338454,5.415657223,2.751766344,-3.074118958,6.808213315,0.0
24.79335754,3.470590877,4.697323272,-5.024311266,7.704125561,0.0
24.80333154,1.615733035,6.195966398,-6.66734612,9.244138528,0.0
24.81330554,-0.2453433216,7.419342492,-8.00564222,10.91774444,0.0
24.82327954,-1.653541716,8.551289182,-8.758596951,12.35199447,0.0
24.83325354,-2.395415388,9.36012049,-8.92495199,13.15312277,0.0
24.84322754,-2.840192617,9.735361462,-8.831877766,13.44790027,0.0
24.85320154,-3.362792779,9.807300341,-9.116639507,13.80596361,0.0
24.86317554,-4.174602073,9.761386834,-9.751192798,14.41519117,0.0
24.87314954,-5.085336902,9.908792217,-10.00699971,14.97280394,0.0
24.88312254,-5.605235649,9.610470198,-9.623891312,14.71050944,0.0
24.89309654,-5.786923258,9.028509103,-8.794640942,13.86896415,0.0
24.90307054,-5.827073164,8.783171044,-7.756144452,13.08650649,0.0
24.91304454,-5.524649323,8.593631794,-6.639691129,12.18432419,0.0
24.92301854,-5.055916051,8.259197956,-5.421050695,11.09794705,0.0
24.93299254,-4.677624003,8.068334897,-4.161927064,10.21272888,0.0
24.94296654,-4.31304309,7.889389633,-3.137028274,9.522906902,0.0
24.95294054,-3.945524536,7.675918314,-2.460785212,8.974538969,0.0
24.96291454,-3.66775548,7.447988001,-2.097619618,8.562999684,0.0
24.97288754,-3.525327247,7.196985744,-1.822253183,8.218585199,0.0
24.98286154,-3.457630523,6.975437082,-1.723146386,7.973779831,0.0
24.99283554,-3.443239941,7.030229586,-1.785353159,8.029166534,0.0
25.00280954,-3.50620159,7.15679023,-1.95903973,8.206761398,0.0
25.01278354,-3.638798314,7.222423471,-2.15917735,8.370561558,0.0
25.02275754,-3.906707211,7.32976841,-2.349281441,8.63174313,0.0
25.03273154,-4.277361041,7.477582514,-2.527093807,8.977542026,0.0
25.04270554,-4.51224077,7.344229744,-2.619063785,9.008746995,0.0
25.05267854,-4.495797231,6.948057495,-2.579277868,8.668354516,0.0
25.06265254,-4.335542006,6.552722567,-2.478545253,8.238827835,0.0
25.07262654,-4.049761096,5.879731434,-2.448896069,7.547774415,0.0
25.08260054,-3.704924476,4.667076795,-2.540124327,6.477677268,0.0
25.09257454,-3.049687829,2.681051872,-2.654851668,4.851481462,0.0
25.10254854,-1.646565403,-0.5813687718,-2.161827893,2.778968714,0.0
25.11252254,1.249657574,-6.003771928,-0.9919207862,6.212151661,0.0
25.12249654,5.489479491,-14.12274956,1.540361255,15.23020528,0.0
25.13246954,10.27003086,-22.204336,6.27452374,25.2562016,0.0
25.14244354,12.39117383,-24.00685249,9.575642427,28.66292175,0.0
25.15241754,12.31568277,-23.46009573,9.402822121,28.11521292,1.0
25.16239154,13.14508341,-24.75928858,9.908605106,29.73207096,1.0
25.17236554,13.67841964,-23.25085663,12.30760776,29.65094782,1.0
25.18233954,13.94644899,-21.78858727,13.14663292,29.01861354,1.0
25.19231354,14.23771518,-20.35553997,11.79916663,27.50056134,1.0
25.20228754,14.72486074,-17.67986812,9.810425677,25.01287094,1.0
25.21226054,14.96567481,-14.95007444,8.01397918,22.62078714,1.0
25.22223454,13.86072647,-11.69033825,5.559340854,18.96549545,1.0
25.23220854,11.35002095,-7.92909632,2.734403037,14.11277804,0.0
25.24218254,8.346959401,-4.546854533,0.06584242567,9.505259208,0.0
25.25215654,5.686478618,-1.491983732,-2.234747935,6.28936824,0.0
25.26213054,3.571654737,1.124661645,-3.838781568,5.362632311,0.0
25.27210454,1.791136056,3.377385675,-4.740245928,6.089731835,1.0
25.28207854,0.4051073796,5.46698876,-5.47125138,7.745106181,1.0
25.29205154,-0.622537263,7.420655776,-6.168392683,9.669682161,1.0
25.30202554,-1.668764357,8.913624179,-6.722694694,11.28858248,1.0
25.31199954,-2.695516714,10.22242049,-6.395802594,12.35596948,1.0
25.32197354,-3.399401026,11.11098443,-5.730078966,12.95545087,1.0
25.33194754,-3.556886424,10.85494772,-5.398928339,12.63446708,1.0
25.34192154,-3.186772876,10.10930961,-5.569895078,11.97402996,1.0
25.35189554,-2.808816458,9.844989738,-6.161194176,11.94879017,1.0
25.36186954,-2.997154105,9.95761179,-6.828552686,12.44050228,1.0
25.37184254,-3.556264281,9.821076965,-7.273880138,12.72831099,1.0
25.38181654,-4.301472035,9.1101222,-7.48639953,12.55162006,1.0
25.39179054,-5.23092497,8.217801424,-7.353346138,12.20518479,1.0
25.40176454,-6.01982195,7.699439909,-6.592242728,11.78886319,1.0
25.41173854,-6.526521778,7.362742614,-5.254806168,11.154302,1.0
25.42171254,-6.597589422,7.238604471,-3.960153393,10.56448748,1.0
25.43168654,-6.102872293,6.990494832,-3.10956361,9.786799991,1.0
25.44166054,-5.6021261,6.504816914,-2.501235373,8.941623919,1.0
25.45163354,-5.532117972,6.220977278,-1.87907891,8.534390728,1.0
25.46160754,-5.59739044,6.143156101,-1.223983912,8.400433514,1.0
25.47158154,-5.589607211,5.991951197,-0.6372911038,8.219083153,1.0
25.48155554,-5.601974072,5.780073245,-0.3066040152,8.055145327,1.0
25.49152954,-5.589822974,5.769009143,-0.141584626,8.034154192,1.0
25.50150354,-5.564208661,6.007191964,-0.1658482321,8.189888824,1.0
25.51147754,-5.592036145,6.242002696,-0.4541836452,8.392839132,1.0
25.52145054,-5.718462303,6.287865332,-0.834781251,8.540194452,1.0
25.53142454,-5.979622343,6.25833397,-1.104289945,8.725943142,1.0
25.54139854,-6.348808522,6.312636477,-1.411139544,9.063556904,1.0
25.55137254,-6.662565436,6.104666803,-2.063828267,9.269094998,1.0
25.56134654,-6.547164204,5.044085965,-2.766893091,8.715724852,1.0
25.57132054,-5.475558439,2.830858122,-3.29926395,6.991469126,1.0
25.58129454,-3.167387602,-1.068634794,-3.610208938,4.920155803,1.0
25.59126421,0.1969488412,-6.907794152,-3.226289237,7.626621214,1.0
25.60123821,5.291820213,-15.18575699,-1.335602288,16.136741,1.0
25.61121221,9.53510602,-21.30112128,3.314665516,23.57208141,1.0
25.62118621,9.761767488,-23.85917989,7.696307555,26.90326597,1.0
25.63116021,9.710855781,-26.84891739,7.238827835,29.45446848,1.0
25.64113421,12.08884471,-29.90227727,7.363424399,33.08332467,1.0
25.65110821,14.18867575,-29.39120489,11.75057978,34.68771497,1.0
25.66108221,14.52551864,-27.3161146,14.08748617,33.99438299,1.0
25.67105521,14.2037218,-24.46132616,13.09959909,31.17212997,1.0
25.68102921,14.34236864,-20.67790164,11.3464214,27.60471759,1.0
25.69100321,13.86345127,-16.51855496,8.909289054,23.33309603,1.0
25.70097721,12.48353762,-11.7313553,5.411488159,17.96517778,1.0
25.71095121,10.7943542,-6.584060134,1.689113837,12.75621558,1.0
25.72092521,9.269314985,-1.781407458,-1.835428714,9.615737694,1.0
25.73089921,7.924986312,2.177876746,-4.432582982,9.337898429,1.0
25.74087221,5.949018601,5.496006153,-5.267089999,9.661218505,1.0
25.75084621,3.799233048,8.2256326,-5.374750103,10.53485368,1.0
25.76082021,2.222188116,9.922253677,-5.583553004,11.60022854,1.0
25.77079421,0.7575670141,11.2162273,-5.018699693,12.31117416,1.0
25.78076821,-0.4590637314,12.15233612,-3.169601358,12.56727438,1.0
25.79074221,-1.126674256,12.17522797,-1.645173327,12.33742948,1.0
25.80071621,-1.112147434,11.49439221,-0.7460773815,11.57214568,1.0
25.81068921,-0.7457404357,11.03018059,-0.01863624573,11.05537697,1.0
25.82066321,-0.4132092816,11.42504306,-0.4176012714,11.44013731,1.0
25.83063721,-0.4915029144,11.44002831,-1.066073275,11.50010152,1.0
25.84061121,-0.9704401624,11.0706328,-0.8673905879,11.14688437,1.0
25.85058521,-1.450110067,10.7805115,-0.2338288383,10.88011596,1.0
25.86055921,-1.710767246,10.55106559,-0.1267793298,10.68961097,1.0
25.87053321,-1.930291602,10.31958601,-0.4030199236,10.50629841,1.0
25.88050621,-2.195490898,10.18787514,-0.7159260678,10.44631659,1.0
25.89048021,-2.228224781,10.00672022,-0.8359315445,10.28582601,1.0
25.90045421,-2.217634889,9.599014918,-0.6651967943,9.874283704,1.0
25.91042821,-2.366769878,9.221176613,-0.3378012496,9.526059388,1.0
25.92040221,-2.531600549,9.183353899,-0.1132389325,9.526584552,1.0
25.93037621,-2.875538451,9.524124949,-0.2182186729,9.951145503,1.0
25.94035021,-3.5052865,9.925494204,-0.405873511,10.53409711,1.0
25.95032321,-4.279252616,10.14279428,-0.6027118398,11.02504151,1.0
25.96029721,-5.072242062,10.22035058,-0.8123641956,11.43866868,1.0
25.97027121,-5.601779945,10.07717566,-1.1863065,11.59037233,1.0
25.98024521,-5.899143021,9.689759027,-1.455866212,11.43725775,1.0
25.99021921,-6.185349024,9.167567586,-1.327716879,11.13847701,1.0
26.00019321,-6.656568532,8.767646686,-1.191729208,11.07256752,1.0
26.01016721,-7.223950179,8.533566856,-1.144119424,11.23904928,1.0
26.02014021,-7.493209198,8.019681385,-0.6631346275,10.99560008,1.0
26.03011421,-7.276493844,7.151451722,0.02914953947,10.20252293,1.0
26.04008821,-6.868716041,6.226450857,0.5362048781,9.286305293,1.0
26.05006221,-6.138849041,4.947423304,1.013808376,7.949230927,1.0
26.06003621,-4.516993972,2.616459435,1.334618202,5.387977382,1.0
26.07001021,-1.946494237,-1.25921017,1.213826567,2.61683492,1.0
26.07998421,1.834680855,-7.542021754,0.9172427791,7.815975965,1.0
26.08995721,6.517877254,-15.62018173,1.625566736,17.00338991,1.0
26.09993121,10.68366524,-22.73712494,4.085383503,25.45207087,1.0
26.10990521,13.19872226,-26.88930995,6.09107729,30.56701624,1.0
26.11987921,14.3708247,-29.73894583,6.172896793,33.60104397,1.0
26.12985321,15.72177359,-32.20548148,7.481894251,36.61073536,1.0
26.13982721,15.93409301,-30.45818609,9.631296226,35.69815523,1.0
26.14980021,15.03754411,-27.5723583,10.10970489,32.99346614,1.0
26.15977421,15.0894323,-24.7935977,9.74726113,30.61735706,1.0
26.16974821,15.38831624,-20.94060535,8.502935632,27.34244216,1.0
26.17972221,14.47615527,-16.33871331,5.691860395,22.55903143,1.0
26.18969621,12.31931623,-11.41588866,1.945093682,16.9077336,1.0
26.19967021,9.8149982,-7.013573207,-1.559548309,12.16374078,1.0
26.20964421,7.190605263,-2.980566139,-4.666328644,9.075417432,1.0
26.21961721,5.016660184,0.4310257477,-7.012618942,8.633046219,1.0
26.22959121,3.12883574,3.465306163,-8.250666869,9.480056101,1.0
26.23956521,1.36309765,5.932710716,-8.61155468,10.54580322,1.0
26.24953921,-0.2953949028,7.646540734,-8.452076551,11.40151049,1.0
26.25951321,-1.625670378,9.085714753,-7.514622286,11.9022084,1.0
26.26948721,-2.48049296,10.01698325,-6.518735626,12.20601134,1.0
26.27946121,-2.89778009,10.23252214,-6.013681204,12.21744656,1.0
26.28943421,-3.20084654,10.30845642,-5.93431987,12.31770452,1.0
26.29940821,-3.57156352,10.70311424,-6.090581446,12.82216451,1.0
26.30938221,-3.91383789,10.98125811,-6.565509843,13.37953946,1.0
26.31935621,-4.209025801,10.81105969,-6.857998679,13.47690824,1.0
26.32933021,-4.319087942,10.36201575,-6.810546185,13.13047716,1.0
26.33930421,-4.404190072,9.854236525,-6.52601307,12.6131564,1.0
26.34927721,-4.337352889,9.268666529,-6.239893021,11.98570291,1.0
26.35925121,-4.060279652,8.616220173,-5.828940765,11.16699026,1.0
26.36922521,-3.889979496,8.296681532,-5.033179153,10.45465242,1.0
26.37919921,-3.875421098,8.066715218,-4.114058833,9.849683405,1.0
26.38917321,-4.026476313,7.793697025,-3.241846339,9.352207895,1.0
26.39914721,-4.060070322,7.340062433,-2.360498739,8.713933775,1.0
26.40912021,-4.037052757,6.888843327,-1.585435979,8.14048921,1.0
26.41909421,-4.175490265,6.536531042,-0.9239626917,7.811188391,1.0
26.42906821,-4.425451133,6.289783804,-0.2073975232,7.693439528,1.0
26.43904221,-4.790785167,6.315188786,0.3670656869,7.935235922,1.0
26.44901621,-5.09970351,6.525472788,0.649415013,8.307256518,1.0
26.45899021,-5.135682598,6.858771681,0.7050632568,8.597389076,1.0
26.46896421,-5.343554038,7.354838347,0.6672678781,9.115506749,1.0
26.47893721,-5.844519501,7.635897047,0.4873863284,9.628233345,1.0
26.48891121,-6.504244471,7.693401489,0.1097731416,10.07500237,1.0
26.49888521,-7.040693178,7.670561095,-0.3698767358,10.41852565,1.0
26.50885921,-7.286060473,7.416511855,-0.8106090076,10.42825068,1.0
26.51883321,-7.205005201,6.465237111,-1.044009537,9.736598315,1.0
26.52880721,-6.576318421,4.728125235,-1.031900392,8.165044435,1.0
26.53878021,-5.198636645,2.178794174,-1.054378697,5.734516672,1.0
26.54875421,-3.007159275,-1.856923079,-0.9419566208,3.657656696,1.0
