"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.797454958E0,-2.640384488E0,4.570836303E0,2.222330905E1,2.284162078E1
1.807522958E0,-1.942330873E0,4.239407934E0,2.206486120E1,2.255223555E1
1.817590958E0,-2.059761528E0,4.012025797E0,1.938832162E1,1.990592836E1
1.827657958E0,-1.669436787E0,3.704897579E0,1.455869574E1,1.511518795E1
1.837725958E0,-2.209271032E-1,3.283341105E0,8.541392185E0,9.153388337E0
1.847793958E0,1.040654405E0,2.735676561E0,2.906844444E0,4.125122114E0
1.857860958E0,1.076912112E0,1.864770919E0,-1.529773702E0,2.641461311E0
1.867928958E0,1.416062607E-1,4.996255741E-1,-4.296914715E0,4.328181387E0
1.877996958E0,-1.010925553E0,-1.110316086E0,-5.686338869E0,5.881260241E0
1.888063958E0,-1.694221818E0,-2.409023320E0,-6.800399512E0,7.410749925E0
1.898131958E0,-1.683902506E0,-2.960702270E0,-8.105870513E0,8.792407086E0
1.908198958E0,-8.212328137E-1,-2.990737078E0,-9.253871319E0,9.759767723E0
1.918266958E0,2.826627004E-1,-2.771681668E0,-9.739861479E0,1.013049945E1
1.928334958E0,7.161991328E-1,-2.500262981E0,-9.524765804E0,9.873470504E0
1.938401958E0,4.904151861E-1,-2.432477379E0,-8.956571978E0,9.293956900E0
1.948469958E0,2.115595713E-1,-2.401841770E0,-8.291616089E0,8.635073753E0
1.958537958E0,1.828292772E-2,-2.317390142E0,-7.848411176E0,8.183409395E0
1.968604958E0,1.215834939E-1,-2.265778524E0,-7.972024823E0,8.288649748E0
1.978672958E0,3.809569171E-1,-2.227695608E0,-8.564633113E0,8.857804257E0
1.988739958E0,3.437984464E-1,-2.395659801E0,-9.135644127E0,9.450787103E0
1.998807958E0,9.741633039E-2,-2.689151728E0,-9.250299255E0,9.633746066E0
2.008875958E0,-2.275353705E-1,-3.113544394E0,-8.962788153E0,9.490916843E0
2.018942958E0,-4.452346279E-1,-3.406020952E0,-8.680077615E0,9.335039368E0
2.029010958E0,-5.193596345E-1,-3.378621191E0,-8.311198999E0,8.986703756E0
2.039078958E0,-6.132305422E-1,-3.570060201E0,-7.883969849E0,8.676310398E0
2.049145958E0,-1.003706873E0,-3.970833625E0,-7.764247524E0,8.778296348E0
2.059213958E0,-1.267935385E0,-4.068545276E0,-8.156278190E0,9.202477640E0
2.069281958E0,-5.945963796E-1,-3.671983310E0,-7.709312932E0,8.559819634E0
2.079348958E0,3.462824897E-1,-3.571871961E0,-6.317911835E0,7.265961108E0
2.089416958E0,8.355611233E-1,-3.669189802E0,-5.582857770E0,6.732712461E0
2.099483958E0,1.063274213E0,-3.361007624E0,-5.473258730E0,6.510260012E0
2.109551958E0,1.190818651E0,-2.845281157E0,-5.432222970E0,6.246816815E0
2.119619958E0,1.511368860E0,-2.533353544E0,-5.274899540E0,6.043730732E0
2.129686958E0,1.469161318E0,-2.419248639E0,-4.380932772E0,5.215723431E0
2.139754958E0,2.048124509E-1,-1.516191497E0,-1.952897522E0,2.480845326E0
2.149822958E0,-1.229971314E0,5.004602641E-2,1.193019104E0,1.714242871E0
2.159889958E0,-1.635453208E0,1.388758156E0,4.151332494E0,4.672998811E0
2.169957958E0,-1.598580227E0,3.319301773E0,6.801293551E0,7.735038266E0
2.180024958E0,-6.559054224E-1,5.836033437E0,9.585062876E0,1.124112666E1
2.190092958E0,1.755337355E0,7.674833071E0,1.246773727E1,1.474546522E1
2.200160958E0,2.991310105E0,8.707674719E0,1.440899182E1,1.709943216E1
2.210227958E0,2.139245069E0,8.743939735E0,1.571257241E1,1.810850031E1
2.220295958E0,5.645261595E-1,7.466728912E0,1.841625476E1,1.988037147E1
2.230363958E0,-1.146545580E0,6.481792917E0,2.004026746E1,2.109361339E1
2.240430958E0,-1.600443589E0,6.093973415E0,1.905169391E1,2.006651371E1
2.250498958E0,-8.869694048E-1,5.917483397E0,1.699716008E1,1.801962195E1
2.260565958E0,3.480930801E-1,5.346868240E0,1.497463859E1,1.590440096E1
2.270633958E0,2.079277634E0,5.087509142E0,1.330098187E1,1.439174289E1
2.280701958E0,2.797823400E0,4.461186976E0,1.144540775E1,1.259870483E1
2.290768958E0,2.341643954E0,2.831168609E0,8.651805158E0,9.399603428E0
2.300836958E0,1.974711584E0,1.035123816E0,5.412254144E0,5.853499985E0
2.310904958E0,1.655821253E0,-4.878089359E-1,2.466015839E0,3.010138817E0
2.320971958E0,9.153254771E-1,-1.724955222E0,2.294552672E-1,1.966199626E0
2.331039958E0,4.395980582E-1,-2.550020447E0,-1.220249003E0,2.860919147E0
2.341107958E0,2.198507769E-1,-3.085782691E0,-2.260272785E0,3.831347315E0
2.351174958E0,-3.990465944E-1,-3.491241488E0,-3.351307093E0,4.855848489E0
2.361242958E0,-1.190421186E0,-3.568107816E0,-4.659820400E0,5.988524205E0
2.371309958E0,-1.788211863E0,-3.437302678E0,-5.980875401E0,7.126262831E0
2.381377958E0,-1.967031266E0,-3.270787717E0,-7.207321283E0,8.155534585E0
2.391445958E0,-1.481524525E0,-3.241505738E0,-8.391849060E0,9.117313476E0
2.401512958E0,-8.406477624E-1,-3.132490250E0,-9.094513643E0,9.655535315E0
2.411580958E0,-4.751836279E-1,-2.847166591E0,-9.438225258E0,9.869764592E0
2.421648958E0,-3.160709497E-1,-2.760164115E0,-9.824766558E0,1.021001688E1
2.431715958E0,-3.997302800E-1,-2.724223912E0,-1.052862748E1,1.088270081E1
2.441783958E0,-6.853749508E-1,-3.005118305E0,-1.112866407E1,1.154762482E1
2.451850958E0,-1.038452344E0,-3.460445081E0,-1.138843482E1,1.194778268E1
2.461918958E0,-1.250071703E0,-3.811057872E0,-1.126087664E1,1.195383553E1
2.471986958E0,-1.434844594E0,-4.155619673E0,-1.078126111E1,1.164317590E1
2.482053958E0,-1.577900088E0,-4.484722019E0,-9.988853463E0,1.106253559E1
2.492121958E0,-1.260719629E0,-4.735829526E0,-8.930778741E0,1.018706553E1
2.502189958E0,-8.298276360E-1,-4.995751711E0,-7.798637338E0,9.298650084E0
2.512256958E0,-3.142804227E-1,-5.248384756E0,-6.790793706E0,8.588317291E0
2.522324958E0,2.074642911E-1,-5.513520318E0,-6.613143600E0,8.612526691E0
2.532391958E0,1.380015984E-1,-5.606921986E0,-7.420060530E0,9.301285764E0
2.542459958E0,-3.773531319E-1,-5.649317808E0,-8.390232890E0,1.012191657E1
2.552527958E0,-6.569193296E-1,-5.493314095E0,-8.228097201E0,9.915121093E0
2.562594958E0,-5.922144797E-1,-5.088431833E0,-6.844899162E0,8.549590695E0
2.572662958E0,-3.437542268E-1,-4.427601154E0,-5.315113766E0,6.926200495E0
2.582730958E0,1.863168490E-1,-3.506751228E0,-4.035846477E0,5.349773353E0
2.592797958E0,9.783964688E-1,-1.545200996E0,-2.231276443E0,2.885047718E0
2.602865958E0,2.372174021E0,1.810727736E0,-1.435438818E-1,2.987733149E0
2.612933958E0,3.425328750E0,4.789107601E0,2.263484076E0,6.308073305E0
2.623000250E0,2.719384464E0,6.979093931E0,5.991539553E0,9.591733429E0
2.633068250E0,1.599603929E0,8.281142557E0,1.122492679E1,1.404047849E1
2.643135250E0,1.355571699E0,8.269769138E0,1.690300003E1,1.886632095E1
2.653203250E0,1.066899779E0,8.598857451E0,2.096215351E1,2.268238313E1
2.663271250E0,3.820406985E-1,9.497911881E0,2.174115466E1,2.372833941E1
2.673338250E0,-1.791160029E-1,9.539602529E0,2.019715059E1,2.233743474E1
2.683406250E0,6.022542587E-2,9.179955497E0,1.840738103E1,2.056956213E1
2.693474250E0,-9.756505067E-2,8.534124681E0,1.735446472E1,1.933955141E1
2.703541250E0,-1.672381152E-1,7.909552002E0,1.757935565E1,1.927751868E1
2.713609250E0,2.153287962E-1,7.095392711E0,1.766046472E1,1.903373264E1
2.723676250E0,5.867068411E-1,6.387903006E0,1.611965440E1,1.734914371E1
2.733744250E0,1.178522687E0,5.554401711E0,1.256917477E1,1.379218795E1
2.743812250E0,2.154855673E0,4.375934865E0,8.263503846E0,9.595712830E0
2.753879250E0,2.959489850E0,3.021993077E0,4.372957170E0,6.083894866E0
2.763947250E0,3.307861404E0,1.448932145E0,1.098701177E0,3.774717963E0
2.774015250E0,3.034782984E0,-1.956533906E-1,-1.548926842E0,3.412823226E0
2.784082250E0,1.854029584E0,-1.656501869E0,-3.490018836E0,4.285050246E0
2.794150250E0,3.915549955E-1,-3.058912689E0,-4.910288807E0,5.798378939E0
2.804217250E0,-7.986923821E-1,-3.850565462E0,-6.349059368E0,7.468287538E0
2.814285250E0,-1.477892966E0,-4.198588521E0,-7.429402626E0,8.660735337E0
2.824353250E0,-1.590204383E0,-4.320561440E0,-7.724204621E0,8.992182058E0
2.834420250E0,-1.164162802E0,-4.030249522E0,-8.070150458E0,9.095356763E0
2.844488250E0,-7.068386176E-1,-3.604905514E0,-9.010039503E0,9.730147812E0
2.854556250E0,-2.327402329E-1,-3.363799084E0,-1.020340067E1,1.074610150E1
2.864623250E0,-2.206429285E-1,-3.133142799E0,-1.117280237E1,1.160589418E1
2.874691250E0,-4.351107587E-1,-3.053656042E0,-1.181588499E1,1.221184977E1
2.884759250E0,-3.519556046E-1,-3.048741750E0,-1.229677638E1,1.267396577E1
2.894826250E0,-3.909816760E-1,-3.197368324E0,-1.219409342E1,1.261237271E1
2.904894250E0,-7.543703413E-1,-3.719939834E0,-1.144520075E1,1.205817761E1
2.914961250E0,-1.215786115E0,-4.136725565E0,-1.070581332E1,1.154145022E1
2.925029250E0,-1.532043884E0,-4.487766080E0,-1.004849740E1,1.111123318E1
2.935097250E0,-1.325904535E0,-4.751027317E0,-9.221389452E0,1.045773909E1
2.945164250E0,-1.004401960E0,-4.878463289E0,-8.425499786E0,9.787608186E0
2.955232250E0,-8.435617223E-1,-4.865414350E0,-8.060056994E0,9.452426774E0
2.965300250E0,-3.867142318E-1,-4.839787173E0,-7.532677903E0,8.961825940E0
2.975367250E0,-6.267601222E-2,-4.644898306E0,-6.649992753E0,8.111806961E0
2.985435250E0,2.608795197E-1,-4.330608711E0,-5.603270985E0,7.086527758E0
2.995502250E0,5.644149162E-1,-3.875883029E0,-4.562622135E0,6.013198333E0
3.005570250E0,7.704159781E-1,-3.372811106E0,-3.661758576E0,5.037645422E0
3.015638250E0,7.365117753E-1,-2.861857136E0,-3.028468283E0,4.231346831E0
3.025705250E0,7.277327657E-1,-2.442507693E0,-2.227913709E0,3.385120132E0
3.035773250E0,3.063407443E-1,-1.237982731E0,-8.222465748E-1,1.517410730E0
3.045841250E0,-6.061815776E-1,7.657317737E-1,7.629593164E-1,1.239317624E0
3.055908250E0,-1.244255624E0,2.301518168E0,1.956499992E0,3.266963445E0
3.065976250E0,-1.949258654E0,3.801406166E0,4.207545871E0,5.996143794E0
3.076043250E0,-2.471078358E0,5.452586483E0,8.368882366E0,1.028956363E1
3.086111250E0,-1.191903309E0,5.984600662E0,1.319471224E1,1.453741757E1
3.096179250E0,-9.339728326E-2,6.640733103E0,1.689112200E1,1.814987773E1
3.106246250E0,3.668838385E-1,7.660930731E0,1.926019977E1,2.073113018E1
3.116314250E0,-1.504218154E-1,7.947772912E0,2.019988709E1,2.170772119E1
3.126382250E0,-6.826179886E-1,7.103244937E0,1.934589890E1,2.062003541E1
3.136449250E0,-1.772283755E-1,6.369918725E0,1.834193197E1,1.941735675E1
3.146517250E0,9.386462197E-1,6.255241377E0,1.812526574E1,1.919724875E1
3.156584250E0,1.670729168E0,5.955242962E0,1.732425567E1,1.839527355E1
3.166652250E0,1.615854364E0,5.539407696E0,1.496235126E1,1.603645778E1
3.176720250E0,1.088836631E0,4.791232187E0,1.133539823E1,1.235446171E1
3.186787250E0,5.040723450E-1,3.649068656E0,7.589516932E0,8.436264473E0
3.196855250E0,1.534474571E-1,2.287173778E0,4.309830630E0,4.881531529E0
3.206923250E0,4.112067564E-1,9.863451737E-1,1.608740934E0,1.931324724E0
3.216990250E0,6.314017881E-1,-1.645125818E-1,-5.272738409E-1,8.388982721E-1
