"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.501025458E0,1.931498175E0,4.133047081E0,1.392327297E-1,4.564224921E0
1.510990458E0,1.593185879E0,4.213090786E0,-9.994294882E-2,4.505370551E0
1.520956458E0,1.196636192E0,3.346334036E0,-8.189585392E-1,3.646996400E0
1.530922458E0,5.650489005E-1,2.022486990E0,-1.893487326E0,2.827548079E0
1.540887458E0,-2.239007047E-1,5.326819307E-1,-2.857826065E0,2.915656253E0
1.550853458E0,-1.068564773E0,-1.016096976E0,-3.976767964E0,4.241340257E0
1.560819458E0,-1.860137001E0,-2.054198195E0,-4.415639505E0,5.213224734E0
1.570784458E0,-2.894350406E0,-2.400206012E0,-4.081364712E0,5.549395560E0
1.580750458E0,-3.907329062E0,-1.877429849E0,-3.148029810E0,5.357429880E0
1.590716458E0,-4.176308291E0,-8.321166748E-1,-2.215265889E0,4.800142921E0
1.600681458E0,-4.447393979E0,6.852509898E-1,-9.901946881E-1,4.607533792E0
1.610647458E0,-4.934743617E0,1.649193141E0,-2.385395014E-1,5.208496297E0
1.620613458E0,-5.419512293E0,1.928499430E0,1.061804661E-1,5.753390117E0
1.630578458E0,-5.477706707E0,1.731992639E0,2.941105619E-1,5.752527296E0
1.640544458E0,-5.084223007E0,1.398674449E0,3.849635755E-1,5.287136347E0
1.650510458E0,-4.444733789E0,1.236922923E0,3.209115672E-1,4.624783347E0
1.660476458E0,-3.797570392E0,1.571527500E0,3.242878957E-1,4.122669306E0
1.670441458E0,-3.112432546E0,2.202107608E0,5.635400265E-1,3.854100625E0
1.680407458E0,-2.097720775E0,2.712647302E0,8.896538615E-1,3.542650396E0
1.690373458E0,-1.299912346E0,3.292995150E0,1.183909434E0,3.732992193E0
1.700338458E0,-9.216202971E-1,3.880875381E0,1.329172982E0,4.204435576E0
1.710304458E0,-5.594215402E-1,3.794257067E0,1.397523425E0,4.081961646E0
1.720270458E0,-4.127058363E-1,3.713965441E0,1.575080560E0,4.055211977E0
1.730235458E0,-2.826579130E-1,3.798012149E0,1.657909878E0,4.153728078E0
1.740201458E0,-1.253657654E-1,3.705216837E0,1.646554293E0,4.056536629E0
1.750167458E0,4.343838036E-2,3.617557719E0,1.542434386E0,3.932901547E0
1.760132458E0,2.863706025E-1,3.535299089E0,1.329032064E0,3.787700358E0
1.770098458E0,5.820841786E-1,3.452444043E0,1.360593288E0,3.756248921E0
1.780064458E0,9.080275673E-1,3.113896689E0,1.371236682E0,3.521527607E0
1.790029458E0,8.796406509E-1,3.300256807E0,1.591231155E0,3.767954253E0
1.799995458E0,7.199676633E-1,3.603931952E0,1.624534264E0,4.018182490E0
1.809961458E0,5.057040471E-1,3.717497744E0,1.552073813E0,4.060105809E0
1.819926458E0,1.369026142E-1,3.449493538E0,1.389741366E0,3.721441798E0
1.829892458E0,-2.901037574E-1,2.826123632E0,1.059195634E0,3.032001049E0
1.839858458E0,-6.009933431E-1,1.901799874E0,7.813894477E-1,2.142102992E0
1.849823458E0,-6.724740927E-1,1.130676675E0,4.410978690E-1,1.387522425E0
1.859789458E0,-4.689354394E-1,3.692177546E-1,1.959708944E-1,6.281932729E-1
1.869755458E0,-3.725496443E-1,-2.850541019E-1,1.956340948E-1,5.082536547E-1
1.879720458E0,-7.128241199E-1,-9.597748411E-1,-1.378329062E-1,1.203446668E0
1.889686458E0,-6.799345551E-1,-2.114109936E0,-2.347361800E-1,2.233130738E0
1.899652458E0,-9.882386483E-1,-2.737780974E0,4.312026259E-1,2.942447279E0
1.909618458E0,-1.269557695E0,-3.003069733E0,1.377685869E-1,3.263308864E0
1.919583458E0,-1.431798780E0,-3.172674655E0,-1.733497712E-1,3.485105788E0
1.929549458E0,-1.251834200E0,-2.953415762E0,-2.579908490E-1,3.218122559E0
1.939515458E0,-3.523459062E-1,-2.530671426E0,-5.526414013E-1,2.614164881E0
1.949480458E0,8.427032049E-1,-2.160857840E0,-7.949237055E-1,2.451807291E0
1.959446458E0,2.281950460E0,-2.823902274E0,-1.699658998E0,4.008810630E0
1.969412458E0,4.781602700E0,-5.293730498E0,-4.616447509E0,8.496993266E0
1.979377458E0,7.364041280E0,-6.944812875E0,-8.464741035E0,1.319512678E1
1.989343458E0,6.594879822E0,-5.020471984E0,-8.994340314E0,1.223093359E1
1.999309458E0,3.290418282E0,-2.309278300E0,-6.748746378E0,7.855265522E0
2.009274458E0,8.901748484E-1,-6.383335161E-1,-4.694757514E0,4.820853561E0
2.019237458E0,-4.964540443E-1,9.545415831E-1,-2.169914593E0,2.422012715E0
2.029203458E0,-1.491658919E0,2.948666069E0,2.502055737E-1,3.313952436E0
2.039168458E0,-1.755574167E0,3.794077558E0,1.683867423E0,4.506936284E0
2.049134458E0,-1.495390174E0,3.539076975E0,1.598640161E0,4.161358909E0
2.059100458E0,-1.825158957E0,2.870061949E0,7.819259298E-1,3.489966901E0
2.069065458E0,-2.671539037E0,1.682003623E0,-4.699611872E-1,3.191726889E0
2.079031458E0,-3.145243904E0,4.633169961E-1,-1.529368490E0,3.527915792E0
2.088997458E0,-2.811438934E0,-2.960860437E-1,-1.790406323E0,3.346253222E0
2.098963458E0,-2.270747780E0,-6.721374393E-1,-1.178892231E0,2.645345178E0
2.108928458E0,-2.207871208E0,-1.379376299E0,-6.030888391E-1,2.672281870E0
2.118894458E0,-2.457947266E0,-2.715963843E0,-6.046149623E-1,3.712616815E0
2.128860458E0,-2.531374261E0,-4.362073163E0,-9.454444849E-1,5.131218491E0
2.138825458E0,-2.690330234E0,-5.628519262E0,-1.372029272E0,6.387532401E0
2.148791458E0,-2.890489197E0,-5.970466772E0,-1.009153408E0,6.709678970E0
2.158757458E0,-3.042506863E0,-5.398033715E0,-9.908428520E-2,6.197211768E0
2.168722458E0,-3.079439047E0,-4.174155346E0,7.860017315E-1,5.246362208E0
2.178688458E0,-2.660578724E0,-2.808576137E0,1.166019586E0,4.040591632E0
2.188654458E0,-2.181698048E0,-1.823251303E0,1.995322873E0,3.473523435E0
2.198619458E0,-1.643564027E0,-1.048647256E0,2.920565520E0,3.511504910E0
2.208585458E0,-1.499315410E0,-3.039879709E-1,3.119452421E0,3.474383224E0
2.218551458E0,-1.329738700E0,3.340362275E-1,3.172936610E0,3.456488383E0
2.228516458E0,-9.876170893E-1,7.818288660E-1,2.916580350E0,3.176961572E0
2.238482458E0,-7.428121501E-1,1.416765735E0,3.103053027E0,3.491122044E0
2.248448458E0,-8.971127160E-1,2.274447606E0,3.445227994E0,4.224632418E0
2.258413458E0,-7.383133024E-1,2.727733703E0,3.389611033E0,4.413060236E0
2.268379458E0,-5.608513306E-1,3.011489723E0,3.311562983E0,4.511105625E0
2.278345458E0,-4.694184195E-1,3.200651243E0,3.151798341E0,4.516453787E0
2.288311458E0,-4.288722181E-1,3.313606585E0,3.031901184E0,4.511800613E0
2.298276458E0,-3.933417584E-1,3.286747400E0,2.933519149E0,4.423003596E0
2.308242458E0,-3.271452838E-1,3.173673944E0,2.846541232E0,4.275748744E0
2.318208458E0,-2.060979795E-1,3.081746943E0,2.755065051E0,4.138843321E0
2.328173458E0,-9.131041199E-2,2.900092664E0,2.718025571E0,3.975743711E0
2.338139458E0,7.217496023E-2,2.662156595E0,2.684388294E0,3.781299707E0
2.348105458E0,1.609248765E-1,2.420273656E0,2.740440872E0,3.659731897E0
2.358070458E0,3.603732562E-1,2.093416055E0,2.842812462E0,3.548780404E0
2.368036458E0,5.326328140E-1,1.858490717E0,2.951632361E0,3.528430112E0
2.378002458E0,7.608312222E-1,1.665075349E0,3.000392000E0,3.514781959E0
2.387967458E0,9.193276039E-1,1.451304068E0,3.041940853E0,3.493544174E0
2.397933458E0,9.608432736E-1,1.136440276E0,2.984524704E0,3.334981860E0
2.407899458E0,9.410748607E-1,6.992170644E-1,2.819525633E0,3.053563688E0
2.417864458E0,9.183432251E-1,2.611079997E-1,2.676435496E0,2.841626054E0
2.427830458E0,9.742769592E-1,-2.171135491E-1,2.389509992E0,2.589616166E0
2.437796458E0,1.019639512E0,-7.679358816E-1,2.068523288E0,2.430674566E0
2.447761458E0,1.040345380E0,-1.499663465E0,1.707365921E0,2.499281378E0
2.457727458E0,1.041511753E0,-2.350818089E0,1.255569401E0,2.861388988E0
2.467693458E0,1.065751239E0,-3.258143406E0,6.636320794E-1,3.491666034E0
2.477658458E0,1.168639138E0,-4.124652818E0,4.214713973E-1,4.307681099E0
2.487624458E0,1.243525014E0,-4.656279911E0,2.863580310E-1,4.827970381E0
2.497590458E0,1.335540015E0,-4.739299849E0,2.201038152E-1,4.928800653E0
2.507556458E0,1.620182181E0,-5.023588550E0,7.248521349E-1,5.327930446E0
2.517521458E0,1.689531620E0,-4.802604729E0,7.113705021E-1,5.140581414E0
2.527487458E0,1.754861391E0,-4.350964622E0,6.260099244E-1,4.733108923E0
2.537453458E0,1.757102337E0,-3.812215036E0,3.615456229E-1,4.213206302E0
2.547418458E0,1.726612616E0,-3.734546471E0,-3.915120184E-2,4.114554810E0
2.557384458E0,1.674316288E0,-4.209102400E0,-6.440646645E-1,4.575445043E0
2.567350458E0,1.631529872E0,-4.799356601E0,-1.274042509E0,5.226748303E0
2.577315458E0,1.586717689E0,-5.154390180E0,-1.783059297E0,5.680203482E0
2.587281458E0,1.494585158E0,-5.425748933E0,-2.165216939E0,6.029983472E0
2.597247458E0,1.445132624E0,-5.652005773E0,-2.502424697E0,6.347889958E0
2.607212458E0,1.486689955E0,-5.318458958E0,-2.755886292E0,6.171803785E0
2.617178458E0,1.450654735E0,-4.116758493E0,-2.926145518E0,5.254943124E0
2.627144458E0,1.158669928E0,-2.094189641E0,-3.849979278E0,4.533264464E0
2.637109458E0,4.918116474E-1,1.174138445E0,-5.262342060E0,5.414122619E0
2.647075458E0,3.180590031E-1,3.887520742E0,-4.083678747E0,5.647159565E0
2.657041458E0,8.159274888E-1,4.860785109E0,-1.615368168E0,5.186750800E0
2.667006458E0,1.202043112E0,5.172314234E0,-4.766159034E-1,5.331501186E0
2.676972458E0,1.281665232E0,4.957305098E0,-4.532783501E-1,5.140330813E0
2.686938458E0,1.027291178E0,4.022311342E0,-1.068403098E0,4.286700465E0
2.696904458E0,-3.995724052E-2,2.835023094E0,-2.321783009E0,3.664645803E0
2.706869458E0,-1.884696476E0,1.362334589E0,-3.354265784E0,4.081560399E0
2.716835458E0,-3.216584613E0,3.642745185E-1,-5.374883419E0,6.274430992E0
2.726801458E0,-3.727651142E0,-8.671455896E-1,-6.283212118E0,7.357042818E0
2.736766458E0,-3.815313476E0,-1.937506481E0,-5.358554485E0,6.857452475E0
2.746732458E0,-3.405938798E0,-1.864981127E0,-3.501277649E0,5.228529323E0
2.756698458E0,-2.858055276E0,-5.359511089E-1,-1.577958560E0,3.308425119E0
2.766663458E0,-2.644639799E0,6.701756984E-1,-2.266994745E-2,2.728327154E0
2.776629458E0,-2.613344331E0,1.372691177E0,6.949567831E-1,3.032625033E0
