"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.304739292E0,7.508792612E-1,-5.107519484E-1,-2.309398752E-1,9.370274508E-1
1.314807292E0,6.614548686E-1,-4.781499204E-1,-1.933335078E-1,8.387656018E-1
1.324874292E0,5.070062220E-1,-4.928986448E-1,-2.038456321E-1,7.359058533E-1
1.334942292E0,3.361941424E-1,-6.075175202E-1,-2.288436484E-1,7.310769140E-1
1.345010292E0,1.433633490E-1,-6.701248276E-1,-2.603174561E-1,7.330658309E-1
1.355077292E0,-4.117183512E-2,-5.983496708E-1,-2.108710617E-1,6.357547115E-1
1.365145292E0,-9.123951450E-2,-4.198400241E-1,-3.071337730E-1,5.281301443E-1
1.375213292E0,5.029731050E-2,-1.803351474E-1,-9.995195353E-1,1.016902103E0
1.385281292E0,7.130942613E-2,3.855186224E-2,-1.734862452E0,1.736755310E0
1.395348292E0,-1.759238617E-1,3.634746194E-2,-1.902662339E0,1.911123836E0
1.405416292E0,-3.700435276E-1,2.385751694E-2,-1.766244459E0,1.804749534E0
1.415484292E0,-5.031181160E-1,4.565038204E-2,-1.545188132E0,1.625674678E0
1.425551292E0,-4.545433952E-1,1.169180006E-1,-1.196040945E0,1.284832074E0
1.435619292E0,-2.203495079E-1,2.318318680E-1,-8.699317878E-1,9.268663529E-1
1.445687292E0,1.437068729E-1,3.597557902E-1,-7.888811928E-1,8.788682667E-1
1.455754292E0,5.132747295E-1,5.022039038E-1,-9.418484473E-1,1.184372495E0
1.465822292E0,7.671358363E-1,5.206015831E-1,-1.152354643E0,1.479001225E0
1.475890292E0,7.442479339E-1,2.840396100E-1,-9.702764404E-1,1.255396295E0
1.485958292E0,5.962591450E-1,8.128799200E-2,-6.465570402E-1,8.832715958E-1
1.496025292E0,4.046505658E-1,4.707008600E-3,-4.727070397E-1,6.222669698E-1
1.506093292E0,3.199859530E-1,6.446379840E-2,-5.370381063E-1,6.284556620E-1
1.516161292E0,3.302478164E-1,3.253288463E-1,-9.059810418E-1,1.017695498E0
1.526228292E0,4.052570683E-1,6.284236550E-1,-1.347683805E0,1.541233668E0
1.536296292E0,4.156879528E-1,7.561008248E-1,-1.648465748E0,1.860624694E0
1.546364292E0,3.766999979E-1,8.034366667E-1,-1.781297531E0,1.990083983E0
1.556431292E0,3.518044540E-1,9.440937781E-1,-1.698720227E0,1.975026543E0
1.566499292E0,1.869363615E-1,1.078730012E0,-1.345533199E0,1.734665164E0
1.576567292E0,-7.776796818E-5,1.108479183E0,-3.981082624E-1,1.177801466E0
1.586634292E0,3.262044668E-2,1.035821974E0,4.372974712E-1,1.124820134E0
1.596702292E0,-1.057087420E-1,8.151211578E-1,8.617918789E-1,1.190916488E0
1.606770292E0,-2.171547720E-1,6.038671035E-1,1.174412094E0,1.338303195E0
1.616838292E0,-3.040142469E-1,4.844771925E-1,1.324504858E0,1.442725175E0
1.626905292E0,-2.372158380E-1,4.627182412E-1,1.398431205E0,1.491974986E0
1.636973292E0,-4.560287341E-2,5.420251966E-1,1.345946597E0,1.451703544E0
1.647041292E0,5.704704389E-2,6.881792754E-1,1.275019872E0,1.450007156E0
1.657108292E0,9.614138156E-2,8.729048046E-1,1.148198442E0,1.445532990E0
1.667176292E0,1.310042354E-1,1.004743438E0,9.517980695E-1,1.390176626E0
1.677244292E0,1.078820059E-1,1.043667768E0,7.412702394E-1,1.284664355E0
1.687311292E0,-4.116205931E-2,9.187943378E-1,7.529535609E-1,1.188619542E0
1.697379292E0,-1.648154676E-1,6.669848728E-1,1.115341768E0,1.309969548E0
1.707447292E0,-8.114093453E-2,4.171596605E-1,1.635545155E0,1.689856204E0
1.717515292E0,2.216590284E-1,1.597476858E-1,2.194431968E0,2.211375976E0
1.727582292E0,4.610621636E-1,-1.100978082E-1,2.917597473E0,2.955854337E0
1.737650292E0,5.829907894E-1,-4.728847951E-1,3.597377808E0,3.674863995E0
1.747718292E0,5.799952608E-1,-8.916612107E-1,3.864206724E0,4.007935606E0
1.757785292E0,4.477914691E-1,-1.172590102E0,3.546324014E0,3.761900950E0
1.767853292E0,2.288658679E-1,-1.268168689E0,2.664694871E0,2.959937527E0
1.777921292E0,2.691754762E-2,-1.180571259E0,1.388667524E0,1.822874254E0
1.787988292E0,-5.184331432E-2,-9.071610099E-1,-1.786148965E-2,9.088167362E-1
1.798056292E0,-3.133373033E-2,-5.651544428E-1,-1.212682706E0,1.338275267E0
1.808124292E0,-4.597753376E-2,-2.789417151E-1,-1.961538538E0,1.981806209E0
1.818192292E0,-9.761970386E-2,-3.999612451E-2,-2.129596871E0,2.132208276E0
1.828259292E0,-2.198978470E-1,1.040909636E-1,-1.788438150E0,1.804910250E0
1.838327292E0,-3.664302407E-1,7.725545973E-2,-1.168786488E0,1.227314704E0
1.848395292E0,-4.816164422E-1,-9.443370223E-2,-5.528390372E-1,7.392584951E-1
1.858462292E0,-5.419142456E-1,-3.758245236E-1,-3.332035840E-2,6.603221702E-1
1.868530292E0,-6.142659380E-1,-7.016439512E-1,3.003626972E-1,9.797166053E-1
1.878598292E0,-6.940465178E-1,-9.341421095E-1,4.290394485E-1,1.240321288E0
1.888665292E0,-6.955018897E-1,-1.085648437E0,4.344089466E-1,1.360539063E0
1.898733292E0,-4.786583358E-1,-1.179999694E0,4.238383502E-1,1.342070053E0
1.908801292E0,-1.321691470E-1,-1.123308599E0,4.934570539E-1,1.234014083E0
1.918869292E0,3.234216307E-1,-8.970491275E-1,9.605267930E-1,1.353480849E0
1.928936292E0,6.971886653E-1,-7.571933770E-1,1.624015616E0,1.922716975E0
1.939004292E0,6.923784533E-1,-6.835441875E-1,1.910747284E0,2.144195831E0
1.949072292E0,4.329744785E-1,-5.748251528E-1,1.737487267E0,1.880625656E0
1.959139292E0,2.089186764E-1,-4.975349021E-1,1.149538624E0,1.269892531E0
1.969207292E0,1.981818728E-1,-4.810802525E-1,2.592737281E-1,5.813236020E-1
1.979275292E0,3.046542612E-1,-4.244710189E-1,-7.555017775E-1,9.185710645E-1
1.989342292E0,3.673441605E-1,-3.793059558E-1,-1.491032975E0,1.581769285E0
1.999410292E0,2.860675706E-1,-3.534893292E-1,-1.597404352E0,1.660870262E0
2.009478292E0,1.837594230E-1,-2.826316005E-1,-1.172041633E0,1.219561289E0
2.019545292E0,1.704236783E-1,-2.500667024E-1,-7.212996590E-1,7.822089132E-1
2.029613292E0,1.700665596E-1,-2.017108136E-1,-6.368179178E-1,6.893090363E-1
2.039681292E0,1.799711582E-1,-1.828073502E-2,-1.020311649E0,1.036223752E0
2.049749292E0,2.182592014E-1,1.485254171E-1,-1.491997181E0,1.515174071E0
2.059816292E0,2.672369415E-1,2.094089654E-1,-2.017909790E0,2.046271638E0
2.069884292E0,1.401050246E-1,2.441937590E-1,-2.544769063E0,2.560294826E0
2.079952292E0,1.486274511E-2,2.732082278E-1,-2.864525220E0,2.877562923E0
2.090019292E0,-1.037038779E-1,3.257975006E-1,-2.865336814E0,2.885663453E0
2.100087292E0,-1.501540129E-1,4.118632525E-1,-2.721880056E0,2.756956402E0
2.110155292E0,-1.752366677E-2,5.295314509E-1,-2.412927799E0,2.470411139E0
2.120222292E0,2.612854627E-1,6.203790557E-1,-1.920250763E0,2.034822661E0
2.130290292E0,4.874211194E-1,6.969696870E-1,-1.578283373E0,1.792853730E0
2.140358292E0,5.478386445E-1,6.197686064E-1,-1.238488222E0,1.489326486E0
2.150426292E0,7.032164137E-1,4.379929975E-1,-8.893112147E-1,1.215411711E0
2.160493292E0,7.699750981E-1,3.200146043E-1,-4.340721470E-1,9.400476730E-1
2.170561292E0,6.866240622E-1,3.749442253E-1,1.027297318E-2,7.823945992E-1
2.180629292E0,6.913877888E-1,4.574411291E-1,2.623534566E-1,8.695394168E-1
2.190696292E0,7.108816749E-1,4.153195417E-1,1.856251234E-1,8.439785328E-1
2.200764292E0,6.412020139E-1,3.881931388E-1,-1.095832533E-1,7.575238776E-1
2.210832292E0,5.327190605E-1,4.539330921E-1,-3.234860963E-1,7.710305467E-1
2.220899292E0,4.851635094E-1,5.003020969E-1,-2.660430497E-1,7.459656315E-1
2.230967292E0,4.772142197E-1,4.013359255E-1,-1.142312050E-2,6.236460729E-1
2.241035292E0,5.201371680E-1,3.416066176E-1,3.555849713E-1,7.167136294E-1
2.251102292E0,6.536156528E-1,2.929811722E-1,7.469239122E-1,1.034865556E0
2.261170292E0,8.242590402E-1,1.058685172E-1,1.078659260E0,1.361659615E0
2.271238292E0,8.789414701E-1,-9.934770226E-2,1.131574223E0,1.436268880E0
2.281306292E0,6.912416084E-1,-1.701642081E-1,9.388154966E-1,1.178195805E0
2.291373292E0,5.783321665E-1,-1.686489022E-1,7.118160599E-1,9.325195174E-1
2.301441292E0,4.986812487E-1,-1.100691569E-1,7.025920773E-1,8.685815069E-1
2.311509292E0,5.011860497E-1,4.259872019E-2,7.657887840E-1,9.162066192E-1
2.321576292E0,4.302746728E-1,1.989860111E-1,7.405849457E-1,8.793166599E-1
2.331644292E0,4.679824895E-1,2.445434225E-1,6.478445971E-1,8.357701346E-1
2.341712292E0,6.658208384E-1,1.777243656E-1,5.583102769E-1,8.869124558E-1
2.351779292E0,9.223207936E-1,1.292556256E-1,7.826737887E-1,1.216536445E0
2.361847292E0,1.198649242E0,1.210163140E-1,1.566635134E0,1.976297193E0
2.371915292E0,1.526404829E0,-1.539536798E-1,2.661114621E0,3.071668026E0
2.381983292E0,1.691535169E0,-6.754829237E-1,3.397460920E0,3.854907147E0
