"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.429187583E0,7.361928096E-1,1.578385114E0,5.138291625E0,5.425432725E0
1.439154583E0,-8.230267395E-1,2.228905397E0,5.388979887E0,5.889524302E0
1.449121583E0,-2.269005456E0,2.575574534E0,5.348072766E0,6.354829050E0
1.459088583E0,-3.402998233E0,3.221367928E0,5.360689888E0,7.120014352E0
1.469055583E0,-4.443778646E0,4.795451830E0,5.382750263E0,8.468620154E0
1.479022583E0,-5.380010843E0,6.583271345E0,5.379529617E0,1.006097993E1
1.488989583E0,-6.124422791E0,7.698084524E0,5.024729927E0,1.104612922E1
1.498956583E0,-6.370348495E0,8.328409694E0,4.795168240E0,1.152984763E1
1.508922583E0,-6.420339265E0,8.589718838E0,4.338909710E0,1.156849876E1
1.518889583E0,-6.090959176E0,8.744545507E0,3.823523259E0,1.132193402E1
1.528856583E0,-5.494999262E0,8.892038598E0,3.564188720E0,1.104385841E1
1.538823583E0,-4.882303155E0,8.713817219E0,3.403549626E0,1.055232887E1
1.548790583E0,-4.501218184E0,8.526771222E0,3.030941656E0,1.010709651E1
1.558757583E0,-4.196408679E0,8.280552573E0,2.801360381E0,9.696649767E0
1.568724583E0,-3.990616509E0,7.622244383E0,2.039903799E0,8.842219013E0
1.578691583E0,-3.886615300E0,6.681724423E0,9.451471540E-1,7.787459336E0
1.588658583E0,-3.694432232E0,5.734058581E0,6.632701367E-2,6.821484927E0
1.598625583E0,-3.359794034E0,4.567197581E0,-5.959318471E-1,5.701109055E0
1.608592583E0,-2.947369741E0,2.954213907E0,-2.100808982E0,4.672019540E0
1.618559583E0,-2.410857884E0,4.755014241E-2,-5.901980674E0,6.375568417E0
1.628529833E0,-1.038450005E0,-6.060274742E0,-1.367581295E1,1.499443791E1
1.638496833E0,4.802616716E0,-1.961912993E1,-2.192949348E1,2.981405828E1
1.648463833E0,1.298548249E1,-3.328777771E1,-1.549392631E1,3.894561147E1
1.658430833E0,1.570159485E1,-3.019103383E1,-6.530142374E0,3.465084940E1
1.668397833E0,1.364185583E1,-1.725876802E1,-5.189794486E0,2.260308101E1
1.678364833E0,9.727191732E0,-2.973941243E0,-2.840048776E0,1.056070370E1
1.688331833E0,7.379322978E0,1.897030300E0,-2.789202558E0,8.113740351E0
1.698298833E0,5.335290168E0,3.635675316E0,-3.791891284E0,7.487449211E0
1.708265833E0,2.780674978E0,5.751088597E0,-3.636872534E0,7.350783306E0
1.718232833E0,2.005989656E-2,7.623273493E0,-2.463266771E0,8.011390911E0
1.728199833E0,-3.620588915E0,7.828859257E0,-8.930955327E-1,8.671638887E0
1.738166833E0,-7.595540149E0,4.926252875E0,1.854133372E0,9.241104269E0
1.748133833E0,-9.610860792E0,-5.632014728E-1,5.076554968E0,1.088380684E1
1.758100833E0,-9.230232781E0,-5.677401985E0,7.902977393E0,1.341220124E1
1.768067833E0,-7.750467975E0,-8.798847429E0,1.003295082E1,1.543209552E1
1.778034833E0,-5.569765270E0,-8.334771464E0,4.928007624E0,1.117031601E1
1.788001833E0,-2.299173434E0,-2.204907839E0,2.770884401E0,4.222039486E0
1.797968833E0,-1.035221099E0,2.242678514E0,-1.310791529E0,2.796330465E0
1.807935833E0,7.382080525E-2,3.721765627E0,-1.108007722E1,1.168867401E1
1.817902833E0,-9.735328279E-1,6.381470484E0,-6.584522649E0,9.221001585E0
1.827869833E0,-3.277779233E0,6.616315715E0,1.780648051E0,7.595405046E0
1.837836833E0,-5.000937606E0,4.650799316E0,6.734585592E0,9.591347888E0
1.847803833E0,-5.005249928E0,2.293015439E0,7.664934905E0,9.437249267E0
1.857770833E0,-4.364405325E0,2.475407052E-1,7.724919151E0,8.876017470E0
1.867737833E0,-4.129383801E0,-1.941423531E0,7.827607952E0,9.060484653E0
1.877704833E0,-3.967182038E0,-3.362738984E0,7.675548770E0,9.271493716E0
1.887671833E0,-3.557836597E0,-3.944376143E0,7.562472975E0,9.241607107E0
1.897638833E0,-2.884969133E0,-4.209527493E0,7.708286161E0,9.244503456E0
1.907605833E0,-2.027140204E0,-3.379183694E0,7.965218664E0,8.886669129E0
1.917572833E0,-1.037774944E0,-1.790398722E0,8.098290768E0,8.358517678E0
1.927539833E0,2.977932114E-2,-6.904064798E-1,7.557435014E0,7.588963823E0
1.937506833E0,7.936761289E-1,-1.214004761E-1,5.918407842E0,5.972621808E0
1.947473833E0,1.301491971E0,4.630994797E-2,4.676058118E0,4.854023639E0
1.957440833E0,1.681889602E0,1.947818631E-1,3.828405976E0,4.186094233E0
1.967407833E0,1.862086170E0,4.867643309E-1,2.392998734E0,3.070952191E0
1.977374833E0,1.682257246E0,4.214684737E-1,8.538595462E-1,1.933054898E0
1.987341833E0,1.247092985E0,2.515583271E-1,-1.260184316E0,1.790694562E0
1.997308833E0,7.767795029E-1,2.041146040E-1,-4.595250183E0,4.664908725E0
