"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.308466500E0,1.191109988E0,6.091886544E-1,2.728743517E-1,1.365398928E0
1.318546500E0,6.677017415E-1,5.673801854E-1,1.105207373E0,1.410400379E0
1.328627500E0,1.976727265E-1,5.638578227E-1,1.887600350E0,1.979910410E0
1.338708500E0,6.624193668E-2,3.859963399E-1,2.315421238E0,2.348309324E0
1.348788500E0,1.397636569E-1,-3.130891621E-2,2.370461079E0,2.374784171E0
1.358869500E0,2.202763081E-2,-3.925244638E-1,2.360916084E0,2.393425459E0
1.368950500E0,-4.339616346E-1,-5.778025550E-1,2.219915303E0,2.334566865E0
1.379030500E0,-1.016944238E0,-9.514153692E-1,1.798493753E0,2.274631084E0
1.389111500E0,-1.571697654E0,-1.475872899E0,1.457578715E0,2.602493043E0
1.399191500E0,-1.815826508E0,-1.849693581E0,1.588833650E0,3.040227725E0
1.409272500E0,-2.038665651E0,-2.010735256E0,2.037971148E0,3.514618088E0
1.419353625E0,-2.022356597E0,-2.084235342E0,2.228315413E0,3.660512634E0
1.429433625E0,-1.845016394E0,-2.050831953E0,2.112664066E0,3.474672164E0
1.439514625E0,-1.711068377E0,-2.090756156E0,1.985019786E0,3.352509486E0
1.449595625E0,-1.404266142E0,-2.277423254E0,1.892332063E0,3.277123847E0
1.459675625E0,-1.297280806E0,-2.703180368E0,1.721049721E0,3.457185811E0
1.469756625E0,-1.357796565E0,-3.124913720E0,1.583244881E0,3.757041605E0
1.479837625E0,-1.403211889E0,-3.327287900E0,1.473035245E0,3.899959129E0
1.489917625E0,-1.362649169E0,-3.402627228E0,1.172445237E0,3.848286975E0
1.499998625E0,-1.217236517E0,-3.355462417E0,9.271087861E-1,3.687861639E0
1.510078625E0,-1.085285910E0,-3.233937980E0,6.934015699E-1,3.480949023E0
1.520159625E0,-1.003106802E0,-3.068929846E0,3.459937835E-1,3.247193458E0
1.530240625E0,-8.110602665E-1,-2.855926305E0,6.059001803E-2,2.969478905E0
1.540320625E0,-7.019985849E-1,-2.542589221E0,-3.848988175E-2,2.637999892E0
1.550401625E0,-8.331966555E-1,-2.294469641E0,1.320476711E-2,2.441102613E0
1.560482625E0,-1.000590160E0,-2.246766594E0,-1.131699353E-1,2.462102401E0
1.570562625E0,-1.135769016E0,-2.298559769E0,-3.428339481E-1,2.586674194E0
1.580643625E0,-1.308126807E0,-2.415674821E0,-1.784453273E-1,2.752911789E0
1.590723625E0,-1.681585547E0,-2.343167008E0,1.907502079E-1,2.890423363E0
1.600804625E0,-2.025582506E0,-2.141749139E0,5.113144505E-1,2.991908477E0
1.610885625E0,-2.068890494E0,-1.872648581E0,5.536003447E-1,2.844924238E0
1.620965625E0,-1.696760826E0,-1.464313830E0,5.062283961E-1,2.297711793E0
1.631046625E0,-1.079004246E0,-8.525085470E-1,5.472071452E-1,1.480019137E0
1.641127625E0,-7.335133231E-1,-4.726690328E-1,5.543119508E-1,1.033788928E0
1.651207625E0,-7.923532695E-1,-5.036195147E-1,3.441242094E-1,9.999388935E-1
1.661288625E0,-1.196224548E0,-8.825810695E-1,6.913338482E-2,1.488180748E0
